Station,Heure_requete,Jour,Date,Heure,Temperature,Temperature_precedente,Variation_temperature,Chute_plus_5C,Precipitation_probabilite,Precipitation_type,Pluie_mm,Pluie_prevue
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,11:00,65,64,1,NON,5,rain,0.0,OUI
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,12:00,68,65,3,NON,4,rain,0.0,OUI
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,13:00,69,68,1,NON,9,rain,0.0,OUI
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,14:00,70,69,1,NON,5,rain,0.0,OUI
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,15:00,71,70,1,NON,9,rain,0.0,OUI
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,16:00,71,71,0,NON,11,rain,0.0,OUI
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,17:00,72,71,1,NON,0,rain,0.0,OUI
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,18:00,71,72,-1,NON,1,rain,0.0,OUI
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,19:00,69,71,-2,NON,1,rain,0.0,OUI
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,20:00,67,69,-2,NON,2,rain,0.0,OUI
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,21:00,65,67,-2,NON,3,rain,0.0,OUI
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,22:00,63,65,-2,NON,4,rain,0.0,OUI
Seattle,2026-08-25 17:38:55,J+2,2026-08-27,23:00,62,63,-1,NON,8,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+0,2026-08-25,12:00,89,,,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+0,2026-08-25,13:00,91,89,2,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+0,2026-08-25,14:00,92,91,1,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+0,2026-08-25,15:00,92,92,0,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+0,2026-08-25,16:00,92,92,0,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+0,2026-08-25,17:00,92,92,0,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+0,2026-08-25,18:00,92,92,0,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+0,2026-08-25,19:00,92,92,0,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+0,2026-08-25,20:00,88,92,-4,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+0,2026-08-25,21:00,85,88,-3,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+0,2026-08-25,22:00,82,85,-3,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+0,2026-08-25,23:00,80,82,-2,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,00:00,78,80,-2,NON,0,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,01:00,77,78,-1,NON,1,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,02:00,76,77,-1,NON,2,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,03:00,75,76,-1,NON,4,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,04:00,74,75,-1,NON,5,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,05:00,73,74,-1,NON,4,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,06:00,73,73,0,NON,4,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,07:00,72,73,-1,NON,7,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,08:00,73,72,1,NON,5,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,09:00,77,73,4,NON,4,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,10:00,80,77,3,NON,2,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,11:00,83,80,3,NON,2,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,12:00,85,83,2,NON,1,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,13:00,87,85,2,NON,4,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,14:00,88,87,1,NON,30,rain,0.09,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,15:00,88,88,0,NON,35,rain,0.18,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,16:00,87,88,-1,NON,24,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,17:00,86,87,-1,NON,24,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,18:00,86,86,0,NON,20,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,19:00,86,86,0,NON,11,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,20:00,83,86,-3,NON,14,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,21:00,80,83,-3,NON,15,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,22:00,78,80,-2,NON,11,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+1,2026-08-26,23:00,78,78,0,NON,10,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,00:00,77,78,-1,NON,11,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,01:00,76,77,-1,NON,8,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,02:00,76,76,0,NON,9,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,03:00,75,76,-1,NON,13,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,04:00,74,75,-1,NON,19,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,05:00,74,74,0,NON,17,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,06:00,73,74,-1,NON,18,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,07:00,73,73,0,NON,15,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,08:00,74,73,1,NON,12,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,09:00,76,74,2,NON,17,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,10:00,78,76,2,NON,21,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,11:00,80,78,2,NON,31,rain,0.01,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,12:00,82,80,2,NON,24,rain,0.0,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,13:00,83,82,1,NON,41,rain,0.05,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,14:00,83,83,0,NON,45,rain,0.1,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,15:00,83,83,0,NON,77,rain,0.04,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,16:00,82,83,-1,NON,54,rain,0.02,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,17:00,82,82,0,NON,41,rain,0.02,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,18:00,81,82,-1,NON,33,rain,0.02,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,19:00,80,81,-1,NON,34,rain,0.01,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,20:00,79,80,-1,NON,39,rain,0.04,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,21:00,76,79,-3,NON,39,rain,0.04,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,22:00,76,76,0,NON,39,rain,0.04,OUI
Atlanta,2026-08-25 17:38:55,J+2,2026-08-27,23:00,75,76,-1,NON,44,rain,0.02,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,09:00,60,,,NON,15,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,10:00,62,60,2,NON,2,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,11:00,64,62,2,NON,2,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,12:00,66,64,2,NON,2,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,13:00,68,66,2,NON,2,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,14:00,69,68,1,NON,2,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,15:00,69,69,0,NON,2,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,16:00,69,69,0,NON,3,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,17:00,68,69,-1,NON,4,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,18:00,66,68,-2,NON,6,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,19:00,64,66,-2,NON,7,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,20:00,63,64,-1,NON,9,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,21:00,62,63,-1,NON,9,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,22:00,61,62,-1,NON,10,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+0,2026-08-25,23:00,60,61,-1,NON,10,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,00:00,60,60,0,NON,10,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,01:00,59,60,-1,NON,10,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,02:00,59,59,0,NON,11,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,03:00,58,59,-1,NON,11,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,04:00,58,58,0,NON,22,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,05:00,58,58,0,NON,22,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,06:00,58,58,0,NON,22,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,07:00,59,58,1,NON,21,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,08:00,60,59,1,NON,21,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,09:00,63,60,3,NON,5,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,10:00,65,63,2,NON,3,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,11:00,68,65,3,NON,2,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,12:00,70,68,2,NON,1,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,13:00,72,70,2,NON,1,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,14:00,73,72,1,NON,0,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,15:00,74,73,1,NON,0,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,16:00,73,74,-1,NON,0,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,17:00,71,73,-2,NON,1,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,18:00,70,71,-1,NON,2,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,19:00,68,70,-2,NON,3,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,20:00,66,68,-2,NON,6,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,21:00,65,66,-1,NON,7,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,22:00,64,65,-1,NON,8,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+1,2026-08-26,23:00,64,64,0,NON,8,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,00:00,63,64,-1,NON,9,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,01:00,63,63,0,NON,10,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,02:00,62,63,-1,NON,10,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,03:00,62,62,0,NON,11,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,04:00,61,62,-1,NON,11,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,05:00,61,61,0,NON,12,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,06:00,61,61,0,NON,11,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,07:00,61,61,0,NON,11,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,08:00,62,61,1,NON,9,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,09:00,64,62,2,NON,7,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,10:00,66,64,2,NON,6,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,11:00,69,66,3,NON,3,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,12:00,70,69,1,NON,1,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,13:00,72,70,2,NON,1,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,14:00,72,72,0,NON,1,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,15:00,72,72,0,NON,1,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,16:00,71,72,-1,NON,1,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,17:00,70,71,-1,NON,2,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,18:00,68,70,-2,NON,3,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,19:00,66,68,-2,NON,4,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,20:00,64,66,-2,NON,4,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,21:00,63,64,-1,NON,5,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,22:00,63,63,0,NON,5,rain,0.0,OUI
San Francisco,2026-08-25 17:38:55,J+2,2026-08-27,23:00,63,63,0,NON,5,rain,0.0,OUI
